index,FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
3770,54045.0,Logan,West Virginia,US,2020-09-16,37.8299889,-81.93528571,555,38,0,517.0,"Logan, West Virginia, US",1733.3458260000002,6.846846847
3771,54049.0,Marion,West Virginia,US,2020-09-16,39.50984542,-80.24244659,246,3,0,243.0,"Marion, West Virginia, US",438.72164360000005,1.219512195
3772,54051.0,Marshall,West Virginia,US,2020-09-16,39.86064362,-80.66591062,145,1,0,144.0,"Marshall, West Virginia, US",474.9271233,0.689655172
3773,54053.0,Mason,West Virginia,US,2020-09-16,38.77071799,-82.02524219,129,4,0,125.0,"Mason, West Virginia, US",486.4987178,3.1007751939999997
3774,54047.0,McDowell,West Virginia,US,2020-09-16,37.38002939,-81.65083669,80,1,0,79.0,"McDowell, West Virginia, US",453.92646389999993,1.25
3775,54055.0,Mercer,West Virginia,US,2020-09-16,37.40481169,-81.11023142,384,24,0,360.0,"Mercer, West Virginia, US",653.5280302,6.25
3776,54057.0,Mineral,West Virginia,US,2020-09-16,39.41561583,-78.94104895,154,4,0,150.0,"Mineral, West Virginia, US",573.1725472999999,2.597402597
3777,54059.0,Mingo,West Virginia,US,2020-09-16,37.73048351,-82.13338365,324,8,0,316.0,"Mingo, West Virginia, US",1383.196721,2.469135802
3778,54061.0,Monongalia,West Virginia,US,2020-09-16,39.63218457,-80.04766838,1768,5,0,1763.0,"Monongalia, West Virginia, US",1674.052191,0.28280543
3779,54063.0,Monroe,West Virginia,US,2020-09-16,37.56274716,-80.54577965,144,7,0,137.0,"Monroe, West Virginia, US",1084.7457630000001,4.8611111110000005
3780,54065.0,Morgan,West Virginia,US,2020-09-16,39.55439028,-78.26311676,46,0,0,46.0,"Morgan, West Virginia, US",257.2131514,0.0
3781,54067.0,Nicholas,West Virginia,US,2020-09-16,38.29617706,-80.79759588,75,3,0,72.0,"Nicholas, West Virginia, US",306.1724363,4.0
3782,54069.0,Ohio,West Virginia,US,2020-09-16,40.0955451,-80.62203992,340,6,0,334.0,"Ohio, West Virginia, US",821.0378885,1.764705882
3783,54071.0,Pendleton,West Virginia,US,2020-09-16,38.68314479,-79.35084086,48,1,0,47.0,"Pendleton, West Virginia, US",688.7645286000001,2.083333333
3784,54073.0,Pleasants,West Virginia,US,2020-09-16,39.37091679,-81.16771771,15,2,0,13.0,"Pleasants, West Virginia, US",201.07238610000002,13.33333333
3785,54075.0,Pocahontas,West Virginia,US,2020-09-16,38.32758728,-80.00993811,58,0,0,58.0,"Pocahontas, West Virginia, US",703.2860433999999,0.0
3786,54077.0,Preston,West Virginia,US,2020-09-16,39.46770987,-79.66712803,143,4,0,139.0,"Preston, West Virginia, US",427.7339076,2.7972027969999997
3787,54079.0,Putnam,West Virginia,US,2020-09-16,38.50782345,-81.9082131,441,2,0,439.0,"Putnam, West Virginia, US",781.2223206,0.453514739
3788,54081.0,Raleigh,West Virginia,US,2020-09-16,37.76936795,-81.2456041,449,6,0,443.0,"Raleigh, West Virginia, US",612.0418206,1.336302895
3789,54083.0,Randolph,West Virginia,US,2020-09-16,38.769899,-79.87919615,231,2,0,229.0,"Randolph, West Virginia, US",805.0182959,0.865800866
3790,54085.0,Ritchie,West Virginia,US,2020-09-16,39.18094587,-81.06356878,11,0,0,11.0,"Ritchie, West Virginia, US",115.13502199999999,0.0
3791,54087.0,Roane,West Virginia,US,2020-09-16,38.71622686,-81.35243568,42,1,0,41.0,"Roane, West Virginia, US",306.83810639999996,2.3809523809999997
3792,54089.0,Summers,West Virginia,US,2020-09-16,37.65390597,-80.86009693,31,0,0,31.0,"Summers, West Virginia, US",246.56008909999997,0.0
3793,54091.0,Taylor,West Virginia,US,2020-09-16,39.33602617,-80.0421439,115,6,0,109.0,"Taylor, West Virginia, US",688.8289907000001,5.2173913039999995
3794,54093.0,Tucker,West Virginia,US,2020-09-16,39.11240885,-79.57053576,16,0,0,16.0,"Tucker, West Virginia, US",233.95233219999997,0.0
3795,54095.0,Tyler,West Virginia,US,2020-09-16,39.46811972,-80.88772676,15,0,0,15.0,"Tyler, West Virginia, US",174.601327,0.0
3796,90054.0,Unassigned,West Virginia,US,2020-09-16,,,0,0,0,0.0,"Unassigned, West Virginia, US",,
3797,54097.0,Upshur,West Virginia,US,2020-09-16,38.89285061,-80.23689136,60,0,0,60.0,"Upshur, West Virginia, US",248.18001319999996,0.0
3798,54099.0,Wayne,West Virginia,US,2020-09-16,38.14901357,-82.42287994,325,11,0,314.0,"Wayne, West Virginia, US",824.8312268,3.384615385
3799,54101.0,Webster,West Virginia,US,2020-09-16,38.49370949,-80.4202023,7,0,0,7.0,"Webster, West Virginia, US",86.27064333,0.0
3800,54103.0,Wetzel,West Virginia,US,2020-09-16,39.6065771,-80.64016540000001,47,0,0,47.0,"Wetzel, West Virginia, US",311.9814139,0.0
3801,54105.0,Wirt,West Virginia,US,2020-09-16,39.02775007,-81.37473928,9,0,0,9.0,"Wirt, West Virginia, US",154.6126095,0.0
3802,54107.0,Wood,West Virginia,US,2020-09-16,39.20967886,-81.5162836,342,6,0,336.0,"Wood, West Virginia, US",409.4925645,1.754385965
3803,54109.0,Wyoming,West Virginia,US,2020-09-16,37.612327,-81.54511071,83,3,0,80.0,"Wyoming, West Virginia, US",406.9824458,3.614457831
944,9001.0,Fairfield,Connecticut,US,2020-09-17,41.26809896,-73.3881171,19678,1419,0,18259.0,"Fairfield, Connecticut, US",2086.010016,7.211098689
945,9003.0,Hartford,Connecticut,US,2020-09-17,41.80283011,-72.73103891,14205,1434,0,12771.0,"Hartford, Connecticut, US",1592.9888310000001,10.09503696
946,9005.0,Litchfield,Connecticut,US,2020-09-17,41.7937534,-73.2451475,1815,140,0,1675.0,"Litchfield, Connecticut, US",1006.4713609999999,7.7134986229999996
947,9007.0,Middlesex,Connecticut,US,2020-09-17,41.45949668,-72.53714864,1537,193,0,1344.0,"Middlesex, Connecticut, US",946.2188185,12.55692908
948,9009.0,New Haven,Connecticut,US,2020-09-17,41.408032500000004,-72.93620426,14145,1111,0,13034.0,"New Haven, Connecticut, US",1654.856292,7.8543655
949,9011.0,New London,Connecticut,US,2020-09-17,41.48896435,-72.10430976,1705,111,0,1594.0,"New London, Connecticut, US",642.8964654,6.51026393
950,9013.0,Tolland,Connecticut,US,2020-09-17,41.85853803,-72.3308481,1289,65,0,1224.0,"Tolland, Connecticut, US",855.2225635,5.042668735
951,90009.0,Unassigned,Connecticut,US,2020-09-17,,,122,0,0,122.0,"Unassigned, Connecticut, US",,0.0
952,9015.0,Windham,Connecticut,US,2020-09-17,41.82972709,-71.98182316,890,15,0,875.0,"Windham, Connecticut, US",762.1037489,1.6853932580000002
953,10001.0,Kent,Delaware,US,2020-09-17,39.08646628,-75.56884914,2836,113,0,2723.0,"Kent, Delaware, US",1568.705541,3.98448519
954,10003.0,New Castle,Delaware,US,2020-09-17,39.57992638,-75.64054974,9418,306,0,9112.0,"New Castle, Delaware, US",1685.5390489999997,3.249097473
955,10005.0,Sussex,Delaware,US,2020-09-17,38.66143781,-75.39031349,6585,200,0,6385.0,"Sussex, Delaware, US",2811.399296,3.0372057710000004
956,90010.0,Unassigned,Delaware,US,2020-09-17,,,479,0,0,479.0,"Unassigned, Delaware, US",,0.0
1849,24001.0,Allegany,Maryland,US,2020-09-17,39.62357628,-78.69280486,435,22,0,413.0,"Allegany, Maryland, US",617.7573279000001,5.057471264
1850,24003.0,Anne Arundel,Maryland,US,2020-09-17,39.00670238,-76.60329337,9452,242,0,9210.0,"Anne Arundel, Maryland, US",1631.810287,2.560304697
1851,24005.0,Baltimore,Maryland,US,2020-09-17,39.45784712,-76.62911955,17221,614,0,16607.0,"Baltimore, Maryland, US",2081.414603,3.56541432
1852,24510.0,Baltimore City,Maryland,US,2020-09-17,39.30211911,-76.61151012,15129,478,0,14651.0,"Baltimore City, Maryland, US",2549.158368,3.15949501
1853,24009.0,Calvert,Maryland,US,2020-09-17,38.53961642,-76.56820632,898,28,0,870.0,"Calvert, Maryland, US",970.5485004000001,3.118040089
1854,24011.0,Caroline,Maryland,US,2020-09-17,38.87172293,-75.82904158,620,3,0,617.0,"Caroline, Maryland, US",1855.95402,0.48387096799999996
1855,24013.0,Carroll,Maryland,US,2020-09-17,39.56453592,-77.02373735,1888,123,0,1765.0,"Carroll, Maryland, US",1120.827323,6.514830507999999
1856,24015.0,Cecil,Maryland,US,2020-09-17,39.56647682,-75.94627411,964,32,0,932.0,"Cecil, Maryland, US",937.2417481000001,3.319502075
1857,24017.0,Charles,Maryland,US,2020-09-17,38.51092331,-76.98580666,2646,96,0,2550.0,"Charles, Maryland, US",1620.757456,3.6281179139999997
1858,24019.0,Dorchester,Maryland,US,2020-09-17,38.45413522,-76.02752426,554,10,0,544.0,"Dorchester, Maryland, US",1735.0997530000002,1.8050541519999999
1859,24021.0,Frederick,Maryland,US,2020-09-17,39.47296601,-77.39999394,3834,129,0,3705.0,"Frederick, Maryland, US",1477.189103,3.364632238
1860,24023.0,Garrett,Maryland,US,2020-09-17,39.52786077,-79.27355126,71,1,0,70.0,"Garrett, Maryland, US",244.7094506,1.408450704
1861,24025.0,Harford,Maryland,US,2020-09-17,39.55010644,-76.30775940000001,2883,76,0,2807.0,"Harford, Maryland, US",1128.636358,2.636142907
1862,24027.0,Howard,Maryland,US,2020-09-17,39.25305293,-76.93126208,4863,119,0,4744.0,"Howard, Maryland, US",1493.1376460000001,2.447049147
1863,24029.0,Kent,Maryland,US,2020-09-17,39.24976208,-76.04741541,293,24,0,269.0,"Kent, Maryland, US",1508.5984970000002,8.19112628
1864,24031.0,Montgomery,Maryland,US,2020-09-17,39.13676329,-77.20358245,21574,836,0,20738.0,"Montgomery, Maryland, US",2053.3212519999997,3.8750347639999996
1865,24033.0,Prince George's,Maryland,US,2020-09-17,38.83070039,-76.8496441,28202,817,0,27385.0,"Prince George's, Maryland, US",3101.414563,2.8969576630000002
1866,24035.0,Queen Anne's,Maryland,US,2020-09-17,39.06198912,-76.03530977,626,26,0,600.0,"Queen Anne's, Maryland, US",1242.531907,4.153354633
1867,24039.0,Somerset,Maryland,US,2020-09-17,38.1163542,-75.75118623,238,4,0,234.0,"Somerset, Maryland, US",929.1068082,1.680672269
1868,24037.0,St. Mary's,Maryland,US,2020-09-17,38.30058422,-76.60629279999999,1232,57,0,1175.0,"St. Mary's, Maryland, US",1085.366928,4.626623377
1869,24041.0,Talbot,Maryland,US,2020-09-17,38.76618159,-76.10882561,520,5,0,515.0,"Talbot, Maryland, US",1398.563783,0.961538462
1870,90024.0,Unassigned,Maryland,US,2020-09-17,,,0,9,0,-9.0,"Unassigned, Maryland, US",,
1871,24043.0,Washington,Maryland,US,2020-09-17,39.60835778,-77.82002295,1556,36,0,1520.0,"Washington, Maryland, US",1030.129296,2.313624679
1872,24045.0,Wicomico,Maryland,US,2020-09-17,38.37301947,-75.62705831,1846,48,0,1798.0,"Wicomico, Maryland, US",1781.698501,2.600216685
1873,24047.0,Worcester,Maryland,US,2020-09-17,38.21274277,-75.33200012,974,26,0,948.0,"Worcester, Maryland, US",1863.1876960000002,2.669404517
1874,25001.0,Barnstable,Massachusetts,US,2020-09-17,41.72980578,-70.28854339,1693,171,0,1522.0,"Barnstable, Massachusetts, US",794.8729987,10.10041347
1875,25003.0,Berkshire,Massachusetts,US,2020-09-17,42.37428441,-73.20524838,692,49,0,643.0,"Berkshire, Massachusetts, US",553.848124,7.080924855
1876,25005.0,Bristol,Massachusetts,US,2020-09-17,41.79228404,-71.10872211,9657,677,0,8980.0,"Bristol, Massachusetts, US",1708.5473370000002,7.010458735
1877,,Dukes and Nantucket,Massachusetts,US,2020-09-17,41.40674725,-70.68763497,142,1,0,141.0,"Dukes and Nantucket, Massachusetts, US",494.23967139999996,0.704225352
1878,25009.0,Essex,Massachusetts,US,2020-09-17,42.6687626,-70.94687179,18815,1262,0,17553.0,"Essex, Massachusetts, US",2384.561375,6.707414297000001
1879,25011.0,Franklin,Massachusetts,US,2020-09-17,42.58119713,-72.58602547,398,67,0,331.0,"Franklin, Massachusetts, US",567.1131376000001,16.83417085
1880,25013.0,Hampden,Massachusetts,US,2020-09-17,42.13440424,-72.63235561,7933,768,0,7165.0,"Hampden, Massachusetts, US",1701.0026329999998,9.681079037
1881,25015.0,Hampshire,Massachusetts,US,2020-09-17,42.33997957,-72.65898478,1200,141,0,1059.0,"Hampshire, Massachusetts, US",746.1294535000001,11.75
1882,25017.0,Middlesex,Massachusetts,US,2020-09-17,42.48607732,-71.39049229,26469,2115,0,24354.0,"Middlesex, Massachusetts, US",1642.304177,7.990479429
1883,25021.0,Norfolk,Massachusetts,US,2020-09-17,42.16073095,-71.20530408,9932,1042,0,8890.0,"Norfolk, Massachusetts, US",1405.2562699999999,10.49134112
1884,25023.0,Plymouth,Massachusetts,US,2020-09-17,41.94070556,-70.80802823,9452,757,0,8695.0,"Plymouth, Massachusetts, US",1813.500332,8.008887008
1885,25025.0,Suffolk,Massachusetts,US,2020-09-17,42.327951399999996,-71.07850442,23464,1122,0,22342.0,"Suffolk, Massachusetts, US",2918.7455760000003,4.781793386
1886,90025.0,Unassigned,Massachusetts,US,2020-09-17,,,2312,5,0,2307.0,"Unassigned, Massachusetts, US",,0.21626297600000002
1887,25027.0,Worcester,Massachusetts,US,2020-09-17,42.35026951,-71.90493363,13969,1083,0,12886.0,"Worcester, Massachusetts, US",1681.7517469999998,7.75288138
2443,34001.0,Atlantic,New Jersey,US,2020-09-17,39.47538693,-74.65848483,3935,255,0,3680.0,"Atlantic, New Jersey, US",1492.395798,6.480304956
2444,34003.0,Bergen,New Jersey,US,2020-09-17,40.96010917,-74.07164325,22087,2043,0,20044.0,"Bergen, New Jersey, US",2369.33626,9.249784941
2445,34005.0,Burlington,New Jersey,US,2020-09-17,39.87681124,-74.66927768,6830,490,0,6340.0,"Burlington, New Jersey, US",1533.628682,7.174231332000001
2446,34007.0,Camden,New Jersey,US,2020-09-17,39.80343818,-74.96388753,9607,603,0,9004.0,"Camden, New Jersey, US",1896.850955,6.276673259
2447,34009.0,Cape May,New Jersey,US,2020-09-17,39.15008829,-74.80170244,988,95,0,893.0,"Cape May, New Jersey, US",1073.457991,9.615384615
2448,34011.0,Cumberland,New Jersey,US,2020-09-17,39.37199394,-75.10712559,3710,157,0,3553.0,"Cumberland, New Jersey, US",2481.157249,4.23180593
2449,34013.0,Essex,New Jersey,US,2020-09-17,40.78681335,-74.24657979,20749,2125,0,18624.0,"Essex, New Jersey, US",2596.952345,10.24145742
2450,34015.0,Gloucester,New Jersey,US,2020-09-17,39.71581067,-75.13995546,4222,224,0,3998.0,"Gloucester, New Jersey, US",1447.695072,5.305542397
2451,34017.0,Hudson,New Jersey,US,2020-09-17,40.73766234,-74.07515667,20437,1513,0,18924.0,"Hudson, New Jersey, US",3039.451748,7.403239223
2452,34019.0,Hunterdon,New Jersey,US,2020-09-17,40.56335249,-74.91284156,1275,125,0,1150.0,"Hunterdon, New Jersey, US",1025.158598,9.803921569
2453,34021.0,Mercer,New Jersey,US,2020-09-17,40.28047017,-74.70479631,8534,634,0,7900.0,"Mercer, New Jersey, US",2322.6192739999997,7.4291071010000005
2454,34023.0,Middlesex,New Jersey,US,2020-09-17,40.43629879,-74.41426991,18971,1424,0,17547.0,"Middlesex, New Jersey, US",2299.342352,7.5061936639999995
2455,34025.0,Monmouth,New Jersey,US,2020-09-17,40.26549699,-74.22240686,11358,864,0,10494.0,"Monmouth, New Jersey, US",1835.5028730000001,7.6069730589999995
2456,34027.0,Morris,New Jersey,US,2020-09-17,40.86095313,-74.54553709999999,7697,831,0,6866.0,"Morris, New Jersey, US",1564.923909,10.79641419
2457,34029.0,Ocean,New Jersey,US,2020-09-17,39.8895449,-74.28089251,12005,1041,0,10964.0,"Ocean, New Jersey, US",1977.1536230000002,8.671386922
2458,34031.0,Passaic,New Jersey,US,2020-09-17,41.03238628,-74.29954144,18749,1251,0,17498.0,"Passaic, New Jersey, US",3736.15556,6.672355859
2459,34033.0,Salem,New Jersey,US,2020-09-17,39.58719656,-75.34696629999999,1034,89,0,945.0,"Salem, New Jersey, US",1657.449707,8.607350097000001
2460,34035.0,Somerset,New Jersey,US,2020-09-17,40.56465737,-74.61683016,5629,568,0,5061.0,"Somerset, New Jersey, US",1711.285547,10.09060224
2461,34037.0,Sussex,New Jersey,US,2020-09-17,41.13891592,-74.69118243,1429,198,0,1231.0,"Sussex, New Jersey, US",1017.168726,13.85584325
2462,90034.0,Unassigned,New Jersey,US,2020-09-17,,,324,0,0,324.0,"Unassigned, New Jersey, US",,0.0
2463,34039.0,Union,New Jersey,US,2020-09-17,40.65835409,-74.30680092,17367,1356,0,16011.0,"Union, New Jersey, US",3121.646616,7.8079115560000005
2464,34041.0,Warren,New Jersey,US,2020-09-17,40.85951833,-74.99556527,1424,171,0,1253.0,"Warren, New Jersey, US",1352.750625,12.00842697
2499,36001.0,Albany,New York,US,2020-09-17,42.60060306,-73.97723916,2969,134,0,2835.0,"Albany, New York, US",971.8303404999999,4.513304143
2500,36003.0,Allegany,New York,US,2020-09-17,42.25748406,-78.02750466,94,1,0,93.0,"Allegany, New York, US",203.9443709,1.063829787
2501,36005.0,Bronx,New York,US,2020-09-17,40.85209301,-73.86282755,52422,4939,0,47483.0,"Bronx, New York, US",3696.357443,9.421616878
2502,36007.0,Broome,New York,US,2020-09-17,42.15903158,-75.81326086,1437,69,0,1368.0,"Broome, New York, US",754.3782285,4.801670146
2503,36009.0,Cattaraugus,New York,US,2020-09-17,42.24778241,-78.67923096,248,6,0,242.0,"Cattaraugus, New York, US",325.81420710000003,2.419354839
2504,36011.0,Cayuga,New York,US,2020-09-17,42.91261714,-76.55731592,194,2,0,192.0,"Cayuga, New York, US",253.34308399999998,1.030927835
2505,36013.0,Chautauqua,New York,US,2020-09-17,42.227692100000006,-79.36691763,533,9,0,524.0,"Chautauqua, New York, US",420.0058312,1.6885553469999999
2506,36015.0,Chemung,New York,US,2020-09-17,42.13891056,-76.7638805,294,3,0,291.0,"Chemung, New York, US",352.2814417,1.020408163
2507,36017.0,Chenango,New York,US,2020-09-17,42.49430041,-75.60887553,245,7,0,238.0,"Chenango, New York, US",518.9908276000001,2.857142857
2508,36019.0,Clinton,New York,US,2020-09-17,44.74530905,-73.67875352,154,5,0,149.0,"Clinton, New York, US",191.3400012,3.246753247
2509,36021.0,Columbia,New York,US,2020-09-17,42.24819348,-73.63089095,579,37,0,542.0,"Columbia, New York, US",973.7474983999999,6.390328152
2510,36023.0,Cortland,New York,US,2020-09-17,42.59509207,-76.07048931,141,0,0,141.0,"Cortland, New York, US",296.3367731,0.0
2511,36025.0,Delaware,New York,US,2020-09-17,42.19837623,-74.96709306,129,4,0,125.0,"Delaware, New York, US",292.2850346,3.1007751939999997
2512,36027.0,Dutchess,New York,US,2020-09-17,41.764860600000006,-73.74356679,5042,153,0,4889.0,"Dutchess, New York, US",1713.695287,3.034510115
2513,36029.0,Erie,New York,US,2020-09-17,42.76249024,-78.73063652,10833,689,0,10144.0,"Erie, New York, US",1179.1636460000002,6.360195697999999
2514,36031.0,Essex,New York,US,2020-09-17,44.11630765,-73.77297842,154,0,0,154.0,"Essex, New York, US",417.5138945,0.0
2515,36033.0,Franklin,New York,US,2020-09-17,44.59040891,-74.29926032,63,0,0,63.0,"Franklin, New York, US",125.94458440000001,0.0
2516,36035.0,Fulton,New York,US,2020-09-17,43.11363907,-74.41798804,331,24,0,307.0,"Fulton, New York, US",620.0475807,7.2507552870000005
2517,36037.0,Genesee,New York,US,2020-09-17,43.0022601,-78.19135193,309,5,0,304.0,"Genesee, New York, US",539.4553073,1.6181229769999999
2518,36039.0,Greene,New York,US,2020-09-17,42.275797,-74.12384884,319,18,0,301.0,"Greene, New York, US",676.0193268999999,5.642633228999999
2519,36041.0,Hamilton,New York,US,2020-09-17,43.66146647,-74.49721957,14,0,0,14.0,"Hamilton, New York, US",317.0289855,0.0
2520,36043.0,Herkimer,New York,US,2020-09-17,43.42034246,-74.96145307,316,10,0,306.0,"Herkimer, New York, US",515.3378235,3.164556962
2521,36045.0,Jefferson,New York,US,2020-09-17,44.04200959,-75.94653457,159,0,0,159.0,"Jefferson, New York, US",144.7639165,0.0
2522,36047.0,Kings,New York,US,2020-09-17,40.636182500000004,-73.94935552,66586,7312,0,59274.0,"Kings, New York, US",2601.1141829999997,10.98128736
2523,36049.0,Lewis,New York,US,2020-09-17,43.784415700000004,-75.44903992,50,0,0,50.0,"Lewis, New York, US",190.1429875,0.0
2524,36051.0,Livingston,New York,US,2020-09-17,42.72596275,-77.77966158,199,8,0,191.0,"Livingston, New York, US",316.304797,4.020100503
2525,36053.0,Madison,New York,US,2020-09-17,42.91653905,-75.67266639,480,17,0,463.0,"Madison, New York, US",676.6185986,3.541666667
2526,36055.0,Monroe,New York,US,2020-09-17,43.14638895,-77.69322942,5839,289,0,5550.0,"Monroe, New York, US",787.1712256,4.94947765
2527,36057.0,Montgomery,New York,US,2020-09-17,42.90123494,-74.44011632,219,4,0,215.0,"Montgomery, New York, US",444.93204119999996,1.8264840180000002
2528,36059.0,Nassau,New York,US,2020-09-17,40.74066522,-73.58941873,45989,2199,0,43790.0,"Nassau, New York, US",3389.209713,4.7815782030000005
2529,36061.0,New York,New York,US,2020-09-17,40.767272600000005,-73.97152637,32892,3177,0,29715.0,"New York, New York, US",2019.5173350000002,9.658883619
2530,36063.0,Niagara,New York,US,2020-09-17,43.19898042,-78.74777412,1703,101,0,1602.0,"Niagara, New York, US",813.7384665,5.930710511
2531,36065.0,Oneida,New York,US,2020-09-17,43.24375382,-75.43710392,2363,123,0,2240.0,"Oneida, New York, US",1033.362342,5.205247567
2532,36067.0,Onondaga,New York,US,2020-09-17,43.00491923,-76.19971155,4158,205,0,3953.0,"Onondaga, New York, US",902.8766981000001,4.93025493
2533,36069.0,Ontario,New York,US,2020-09-17,42.85145728,-77.30874425,452,35,0,417.0,"Ontario, New York, US",411.7438079,7.743362832000001
2534,36071.0,Orange,New York,US,2020-09-17,41.40337468,-74.30240757,11734,498,0,11236.0,"Orange, New York, US",3048.2672620000003,4.244077041000001
2535,36073.0,Orleans,New York,US,2020-09-17,43.2516977,-78.2320066,322,54,0,268.0,"Orleans, New York, US",797.9777954,16.77018634
2536,36075.0,Oswego,New York,US,2020-09-17,43.42778894,-76.14635194,412,3,0,409.0,"Oswego, New York, US",351.7639425,0.72815534
2537,36077.0,Otsego,New York,US,2020-09-17,42.63492579,-75.03151402,322,5,0,317.0,"Otsego, New York, US",541.2401459,1.552795031
2538,36079.0,Putnam,New York,US,2020-09-17,41.42630093,-73.74965532,1567,63,0,1504.0,"Putnam, New York, US",1593.775427,4.020421187
2539,36081.0,Queens,New York,US,2020-09-17,40.71088124,-73.81684712,71392,7238,0,64154.0,"Queens, New York, US",3167.546491,10.13839086
2540,36083.0,Rensselaer,New York,US,2020-09-17,42.71348136,-73.51089874,892,42,0,850.0,"Rensselaer, New York, US",562.0172134,4.708520179
2541,36085.0,Richmond,New York,US,2020-09-17,40.58582155,-74.14808598,15666,1084,0,14582.0,"Richmond, New York, US",3290.188032,6.919443381000001
2542,36087.0,Rockland,New York,US,2020-09-17,41.15027894,-74.02560498,14698,675,0,14023.0,"Rockland, New York, US",4511.508983,4.592461559
2543,36091.0,Saratoga,New York,US,2020-09-17,43.10904162,-73.86653895,976,17,0,959.0,"Saratoga, New York, US",424.6007404,1.741803279
2544,36093.0,Schenectady,New York,US,2020-09-17,42.81668777,-74.05278291,1372,48,0,1324.0,"Schenectady, New York, US",883.4570731000001,3.4985422739999996
2545,36095.0,Schoharie,New York,US,2020-09-17,42.58831742,-74.44339029999999,83,0,0,83.0,"Schoharie, New York, US",267.7505726,0.0
2546,36097.0,Schuyler,New York,US,2020-09-17,42.39184015,-76.8773299,33,0,0,33.0,"Schuyler, New York, US",185.3203796,0.0
2547,36099.0,Seneca,New York,US,2020-09-17,42.78081007,-76.82497064,104,3,0,101.0,"Seneca, New York, US",305.738476,2.884615385
2548,36089.0,St. Lawrence,New York,US,2020-09-17,44.4976179,-75.06550039,313,4,0,309.0,"St. Lawrence, New York, US",290.51420089999993,1.277955272
2549,36101.0,Steuben,New York,US,2020-09-17,42.2689144,-77.3829924,339,42,0,297.0,"Steuben, New York, US",355.42415,12.38938053
2550,36103.0,Suffolk,New York,US,2020-09-17,40.88320119,-72.8012172,45915,2008,0,43907.0,"Suffolk, New York, US",3109.5062239999997,4.373298486
2551,36105.0,Sullivan,New York,US,2020-09-17,41.71579493,-74.76394559,1565,48,0,1517.0,"Sullivan, New York, US",2074.7163010000004,3.067092652
2552,36107.0,Tioga,New York,US,2020-09-17,42.16852837,-76.30835812,221,25,0,196.0,"Tioga, New York, US",458.4776881,11.31221719
2553,36109.0,Tompkins,New York,US,2020-09-17,42.44945765,-76.47229843,388,0,0,388.0,"Tompkins, New York, US",379.7220591,0.0
2554,36111.0,Ulster,New York,US,2020-09-17,41.89027881,-74.26252104,2231,95,0,2136.0,"Ulster, New York, US",1256.384698,4.258180188
2555,90036.0,Unassigned,New York,US,2020-09-17,,,0,17,0,-17.0,"Unassigned, New York, US",,
2556,36113.0,Warren,New York,US,2020-09-17,43.56173026,-73.8433699,352,33,0,319.0,"Warren, New York, US",550.4816715,9.375
2557,36115.0,Washington,New York,US,2020-09-17,43.31153794,-73.43043448,287,14,0,273.0,"Washington, New York, US",468.9235998,4.87804878
2558,36117.0,Wayne,New York,US,2020-09-17,43.15494365,-77.02976528,305,5,0,300.0,"Wayne, New York, US",339.19793589999995,1.6393442619999998
2559,36119.0,Westchester,New York,US,2020-09-17,41.16278376,-73.75741653,37672,1452,0,36220.0,"Westchester, New York, US",3893.7226229999997,3.854321512
2560,36121.0,Wyoming,New York,US,2020-09-17,42.70145109,-78.22199579,130,5,0,125.0,"Wyoming, New York, US",326.1496776,3.8461538460000004
2561,36123.0,Yates,New York,US,2020-09-17,42.63505484,-77.10369919,62,7,0,55.0,"Yates, New York, US",248.8660539,11.29032258
2923,42001.0,Adams,Pennsylvania,US,2020-09-17,39.87140411,-77.21610347,765,25,0,740.0,"Adams, Pennsylvania, US",742.6535545,3.2679738560000002
2924,42003.0,Allegheny,Pennsylvania,US,2020-09-17,40.46809875,-79.98167747,11510,342,0,11168.0,"Allegheny, Pennsylvania, US",946.5110255000001,2.971329279
2925,42005.0,Armstrong,Pennsylvania,US,2020-09-17,40.81665618,-79.46290811,399,15,0,384.0,"Armstrong, Pennsylvania, US",616.3590021000001,3.759398496
2926,42007.0,Beaver,Pennsylvania,US,2020-09-17,40.6825484,-80.34921611,1814,111,0,1703.0,"Beaver, Pennsylvania, US",1106.576628,6.11907387
2927,42009.0,Bedford,Pennsylvania,US,2020-09-17,40.00522157,-78.48998442,222,6,0,216.0,"Bedford, Pennsylvania, US",463.58169060000006,2.702702703
2928,42011.0,Berks,Pennsylvania,US,2020-09-17,40.41570541,-75.92457766,6741,387,0,6354.0,"Berks, Pennsylvania, US",1600.564151,5.740987983999999
2929,42013.0,Blair,Pennsylvania,US,2020-09-17,40.47961444,-78.34917412,540,13,0,527.0,"Blair, Pennsylvania, US",443.2442194,2.407407407
2930,42015.0,Bradford,Pennsylvania,US,2020-09-17,41.78869215,-76.51570822,118,3,0,115.0,"Bradford, Pennsylvania, US",195.61361340000002,2.542372881
2931,42017.0,Bucks,Pennsylvania,US,2020-09-17,40.33682119,-75.10836643,8415,597,0,7818.0,"Bucks, Pennsylvania, US",1339.392299,7.094474152999999
2932,42019.0,Butler,Pennsylvania,US,2020-09-17,40.91152759,-79.91351055,966,22,0,944.0,"Butler, Pennsylvania, US",514.2318728,2.277432712
