index,FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
1881,25013.0,Hampden,Massachusetts,US,2020-10-02,42.13440424,-72.63235561,8403,787,0,7616.0,"Hampden, Massachusetts, US",1801.78055286338,9.365702725217183
1882,25015.0,Hampshire,Massachusetts,US,2020-10-02,42.33997957,-72.65898478,1298,147,0,1151.0,"Hampshire, Massachusetts, US",807.0633588260898,11.325115562403695
1883,25017.0,Middlesex,Massachusetts,US,2020-10-02,42.48607732,-71.39049229,27961,2160,0,25801.0,"Middlesex, Massachusetts, US",1734.87729408531,7.725045599227497
1884,25021.0,Norfolk,Massachusetts,US,2020-10-02,42.16073095,-71.20530408,10430,1068,0,9362.0,"Norfolk, Massachusetts, US",1475.7171660004956,10.239693192713329
1885,25023.0,Plymouth,Massachusetts,US,2020-10-02,41.94070556,-70.80802823,9852,773,0,9079.0,"Plymouth, Massachusetts, US",1890.2460082655093,7.846122614697522
1886,25025.0,Suffolk,Massachusetts,US,2020-10-02,42.327951399999996,-71.07850442,24764,1142,0,23622.0,"Suffolk, Massachusetts, US",3080.455823870174,4.611532870295591
1887,90025.0,Unassigned,Massachusetts,US,2020-10-02,,,2719,5,0,2714.0,"Unassigned, Massachusetts, US",,0.18389113644722324
1888,25027.0,Worcester,Massachusetts,US,2020-10-02,42.35026951,-71.90493363,14598,1119,0,13479.0,"Worcester, Massachusetts, US",1757.4781308465222,7.665433621043977
2444,34001.0,Atlantic,New Jersey,US,2020-10-02,39.47538693,-74.65848483,4167,256,0,3911.0,"Atlantic, New Jersey, US",1580.3845716236206,6.1435085193184555
2445,34003.0,Bergen,New Jersey,US,2020-10-02,40.96010917,-74.07164325,22633,2045,0,20588.0,"Bergen, New Jersey, US",2427.9072561526364,9.035479167587154
2446,34005.0,Burlington,New Jersey,US,2020-10-02,39.87681124,-74.66927768,7248,502,0,6746.0,"Burlington, New Jersey, US",1627.4876557486373,6.9260485651214125
2447,34007.0,Camden,New Jersey,US,2020-10-02,39.80343818,-74.96388753,10035,611,0,9424.0,"Camden, New Jersey, US",1981.3572741578491,6.088689586447433
2448,34009.0,Cape May,New Jersey,US,2020-10-02,39.15008829,-74.80170244,1035,97,0,938.0,"Cape May, New Jersey, US",1124.523299905475,9.371980676328505
2449,34011.0,Cumberland,New Jersey,US,2020-10-02,39.37199394,-75.10712559,3809,160,0,3649.0,"Cumberland, New Jersey, US",2547.366027540177,4.200577579417169
2450,34013.0,Essex,New Jersey,US,2020-10-02,40.78681335,-74.24657979,21201,2128,0,19073.0,"Essex, New Jersey, US",2653.524828686755,10.037262393283337
2451,34015.0,Gloucester,New Jersey,US,2020-10-02,39.71581067,-75.13995546,4729,229,0,4500.0,"Gloucester, New Jersey, US",1621.5419221220975,4.842461408331571
2452,34017.0,Hudson,New Jersey,US,2020-10-02,40.73766234,-74.07515667,20804,1518,0,19286.0,"Hudson, New Jersey, US",3094.0330849163647,7.296673716592963
2453,34019.0,Hunterdon,New Jersey,US,2020-10-02,40.56335249,-74.91284156,1367,125,0,1242.0,"Hunterdon, New Jersey, US",1099.1308263180324,9.1441111923921
2454,34021.0,Mercer,New Jersey,US,2020-10-02,40.28047017,-74.70479631,8686,636,0,8050.0,"Mercer, New Jersey, US",2363.987698337098,7.3221275615933665
2455,34023.0,Middlesex,New Jersey,US,2020-10-02,40.43629879,-74.41426991,19766,1430,0,18336.0,"Middlesex, New Jersey, US",2395.6987474880675,7.234645350602044
2456,34025.0,Monmouth,New Jersey,US,2020-10-02,40.26549699,-74.22240686,12081,868,0,11213.0,"Monmouth, New Jersey, US",1952.3428599132185,7.1848356924095675
2457,34027.0,Morris,New Jersey,US,2020-10-02,40.86095313,-74.54553709999998,7941,830,0,7111.0,"Morris, New Jersey, US",1614.5330337809671,10.452084120387859
2458,34029.0,Ocean,New Jersey,US,2020-10-02,39.8895449,-74.28089251,13898,1050,0,12848.0,"Ocean, New Jersey, US",2288.919704999786,7.555043891207367
2459,34031.0,Passaic,New Jersey,US,2020-10-02,41.03238628,-74.29954144,19161,1256,0,17905.0,"Passaic, New Jersey, US",3818.255730073771,6.554981472783258
2460,34033.0,Salem,New Jersey,US,2020-10-02,39.58719656,-75.34696629999998,1085,88,0,997.0,"Salem, New Jersey, US",1739.2001282359545,8.110599078341012
2461,34035.0,Somerset,New Jersey,US,2020-10-02,40.56465737,-74.61683016,5873,577,0,5296.0,"Somerset, New Jersey, US",1785.4645612797706,9.824621147624725
2462,34037.0,Sussex,New Jersey,US,2020-10-02,41.13891592,-74.69118243,1526,197,0,1329.0,"Sussex, New Jersey, US",1086.213769147543,12.909567496723461
2463,90034.0,Unassigned,New Jersey,US,2020-10-02,,,342,0,0,342.0,"Unassigned, New Jersey, US",,0.0
2464,34039.0,Union,New Jersey,US,2020-10-02,40.65835409,-74.30680092,17789,1357,0,16432.0,"Union, New Jersey, US",3197.499375383084,7.628309629546349
2465,34041.0,Warren,New Jersey,US,2020-10-02,40.85951833,-74.99556527,1453,171,0,1282.0,"Warren, New Jersey, US",1380.2996190639042,11.768754301445286
2500,36001.0,Albany,New York,US,2020-10-02,42.60060306,-73.97723916,3153,135,0,3018.0,"Albany, New York, US",1032.0582901808802,4.28163653663178
2501,36003.0,Allegany,New York,US,2020-10-02,42.25748406,-78.02750466,122,1,0,121.0,"Allegany, New York, US",264.6937580004773,0.819672131147541
2502,36005.0,Bronx,New York,US,2020-10-02,40.85209301,-73.86282755,53232,4957,0,48275.0,"Bronx, New York, US",3753.4718133530573,9.312067929065226
2503,36007.0,Broome,New York,US,2020-10-02,42.15903158,-75.81326086,1786,82,0,1704.0,"Broome, New York, US",937.5918693041033,4.591265397536393
2504,36009.0,Cattaraugus,New York,US,2020-10-02,42.24778241,-78.67923096,290,6,0,284.0,"Cattaraugus, New York, US",380.9924195646177,2.0689655172413794
2505,36011.0,Cayuga,New York,US,2020-10-02,42.91261714,-76.55731592,224,2,0,222.0,"Cayuga, New York, US",292.51984956122016,0.8928571428571429
2506,36013.0,Chautauqua,New York,US,2020-10-02,42.22769210000001,-79.36691763,604,9,0,595.0,"Chautauqua, New York, US",475.9540751597677,1.4900662251655632
2507,36015.0,Chemung,New York,US,2020-10-02,42.13891056,-76.7638805,591,3,0,588.0,"Chemung, New York, US",708.1575920245399,0.5076142131979695
2508,36017.0,Chenango,New York,US,2020-10-02,42.49430041,-75.60887553,257,7,0,250.0,"Chenango, New York, US",544.4107865358951,2.723735408560312
2509,36019.0,Clinton,New York,US,2020-10-02,44.74530905,-73.67875352,164,5,0,159.0,"Clinton, New York, US",203.76467664782257,3.0487804878048776
2510,36021.0,Columbia,New York,US,2020-10-02,42.24819348,-73.63089095,604,37,0,567.0,"Columbia, New York, US",1015.7918635744437,6.125827814569536
2511,36023.0,Cortland,New York,US,2020-10-02,42.59509207,-76.07048931,198,0,0,198.0,"Cortland, New York, US",416.13248985939765,0.0
2512,36025.0,Delaware,New York,US,2020-10-02,42.19837623,-74.96709306,138,7,0,131.0,"Delaware, New York, US",312.6770137079416,5.0724637681159415
2513,36027.0,Dutchess,New York,US,2020-10-02,41.76486060000001,-73.74356679,5165,157,0,5008.0,"Dutchess, New York, US",1755.5010230509354,3.0396902226524687
2514,36029.0,Erie,New York,US,2020-10-02,42.76249024,-78.73063652,11637,694,0,10943.0,"Erie, New York, US",1266.6784223828834,5.963736358167912
2515,36031.0,Essex,New York,US,2020-10-02,44.11630765,-73.77297842,169,0,0,169.0,"Essex, New York, US",458.1808323166599,0.0
2516,36033.0,Franklin,New York,US,2020-10-02,44.59040891,-74.29926032,66,0,0,66.0,"Franklin, New York, US",131.94194554396066,0.0
2517,36035.0,Fulton,New York,US,2020-10-02,43.11363907,-74.41798804,344,24,0,320.0,"Fulton, New York, US",644.3999025907124,6.9767441860465125
2518,36037.0,Genesee,New York,US,2020-10-02,43.0022601,-78.19135193,336,5,0,331.0,"Genesee, New York, US",586.5921787709498,1.488095238095238
2519,36039.0,Greene,New York,US,2020-10-02,42.275797,-74.12384884,334,18,0,316.0,"Greene, New York, US",707.8070695939647,5.389221556886229
2520,36041.0,Hamilton,New York,US,2020-10-02,43.66146647,-74.49721957,15,0,0,15.0,"Hamilton, New York, US",339.67391304347825,0.0
2521,36043.0,Herkimer,New York,US,2020-10-02,43.42034246,-74.96145307,342,10,0,332.0,"Herkimer, New York, US",557.7390368401311,2.9239766081871346
2522,36045.0,Jefferson,New York,US,2020-10-02,44.04200959,-75.94653457,174,0,0,174.0,"Jefferson, New York, US",158.42088970628402,0.0
2523,36047.0,Kings,New York,US,2020-10-02,40.636182500000004,-73.94935552,69319,7337,0,61982.0,"Kings, New York, US",2707.8760406156016,10.584399659545005
2524,36049.0,Lewis,New York,US,2020-10-02,43.784415700000004,-75.44903992,51,0,0,51.0,"Lewis, New York, US",193.9458472771524,0.0
2525,36051.0,Livingston,New York,US,2020-10-02,42.72596275,-77.77966158,209,8,0,201.0,"Livingston, New York, US",332.1995104428267,3.827751196172249
2526,36053.0,Madison,New York,US,2020-10-02,42.91653905,-75.67266639,501,17,0,484.0,"Madison, New York, US",706.2206622404532,3.393213572854292
2527,36055.0,Monroe,New York,US,2020-10-02,43.14638895,-77.69322942,6160,299,0,5861.0,"Monroe, New York, US",830.446095150788,4.853896103896104
2528,36057.0,Montgomery,New York,US,2020-10-02,42.90123494,-74.44011632,236,4,0,232.0,"Montgomery, New York, US",479.47014485687004,1.6949152542372878
2529,36059.0,Nassau,New York,US,2020-10-02,40.74066522,-73.58941873,47034,2201,0,44833.0,"Nassau, New York, US",3466.222131821679,4.679593485563634
2530,36061.0,New York,New York,US,2020-10-02,40.76727260000001,-73.97152637,33698,3181,0,30517.0,"New York, New York, US",2069.004473489997,9.439729360792926
2531,36063.0,Niagara,New York,US,2020-10-02,43.19898042,-78.74777412,1809,101,0,1708.0,"Niagara, New York, US",864.3880715401781,5.583195135433941
2532,36065.0,Oneida,New York,US,2020-10-02,43.24375382,-75.43710392,2462,125,0,2337.0,"Oneida, New York, US",1076.6559817379557,5.077173030056866
2533,36067.0,Onondaga,New York,US,2020-10-02,43.00491923,-76.19971155,4494,207,0,4287.0,"Onondaga, New York, US",975.8364312267661,4.606141522029373
2534,36069.0,Ontario,New York,US,2020-10-02,42.85145728,-77.30874425,484,35,0,449.0,"Ontario, New York, US",440.8938120006922,7.231404958677686
2535,36071.0,Orange,New York,US,2020-10-02,41.40337468,-74.30240757,12273,499,0,11774.0,"Orange, New York, US",3188.289084013093,4.065835574024281
2536,36073.0,Orleans,New York,US,2020-10-02,43.2516977,-78.2320066,336,54,0,282.0,"Orleans, New York, US",832.6724821570183,16.071428571428573
2537,36075.0,Oswego,New York,US,2020-10-02,43.42778894,-76.14635194,514,3,0,511.0,"Oswego, New York, US",438.8511321334653,0.5836575875486382
2538,36077.0,Otsego,New York,US,2020-10-02,42.63492579,-75.03151402,344,5,0,339.0,"Otsego, New York, US",578.2192863025903,1.4534883720930232
2539,36079.0,Putnam,New York,US,2020-10-02,41.42630093,-73.74965532,1637,63,0,1574.0,"Putnam, New York, US",1664.9715215622455,3.84850335980452
2540,36081.0,Queens,New York,US,2020-10-02,40.71088124,-73.81684712,72863,7262,0,65601.0,"Queens, New York, US",3232.81235996234,9.966649739922866
2541,36083.0,Rensselaer,New York,US,2020-10-02,42.71348136,-73.51089874,931,42,0,889.0,"Rensselaer, New York, US",586.58971483297,4.511278195488722
2542,36085.0,Richmond,New York,US,2020-10-02,40.58582155,-74.14808598,16061,1086,0,14975.0,"Richmond, New York, US",3373.146302686378,6.761720938920367
2543,36087.0,Rockland,New York,US,2020-10-02,41.15027894,-74.02560498,15849,677,0,15172.0,"Rockland, New York, US",4864.805134611665,4.271562874629314
2544,36091.0,Saratoga,New York,US,2020-10-02,43.10904162,-73.86653895,1083,17,0,1066.0,"Saratoga, New York, US",471.15020686234845,1.5697137580794094
2545,36093.0,Schenectady,New York,US,2020-10-02,42.81668777,-74.05278291,1420,48,0,1372.0,"Schenectady, New York, US",914.365192306454,3.380281690140845
2546,36095.0,Schoharie,New York,US,2020-10-02,42.58831742,-74.44339029999998,85,0,0,85.0,"Schoharie, New York, US",274.20239362560085,0.0
2547,36097.0,Schuyler,New York,US,2020-10-02,42.39184015,-76.8773299,49,0,0,49.0,"Schuyler, New York, US",275.1726848991969,0.0
2548,36099.0,Seneca,New York,US,2020-10-02,42.78081007,-76.82497064,110,3,0,107.0,"Seneca, New York, US",323.37723424270933,2.727272727272727
2549,36089.0,St. Lawrence,New York,US,2020-10-02,44.4976179,-75.06550039,331,4,0,327.0,"St. Lawrence, New York, US",307.2210878039725,1.2084592145015105
2550,36101.0,Steuben,New York,US,2020-10-02,42.2689144,-77.3829924,499,42,0,457.0,"Steuben, New York, US",523.1759611654558,8.41683366733467
2551,36103.0,Suffolk,New York,US,2020-10-02,40.88320119,-72.8012172,46667,2011,0,44656.0,"Suffolk, New York, US",3160.4339967262654,4.309254933893329
2552,36105.0,Sullivan,New York,US,2020-10-02,41.71579493,-74.76394559,1610,48,0,1562.0,"Sullivan, New York, US",2134.3726800296954,2.9813664596273286
2553,36107.0,Tioga,New York,US,2020-10-02,42.16852837,-76.30835812,261,25,0,236.0,"Tioga, New York, US",541.4600750990602,9.578544061302683
2554,36109.0,Tompkins,New York,US,2020-10-02,42.44945765,-76.47229843,432,0,0,432.0,"Tompkins, New York, US",422.78332354668225,0.0
2555,36111.0,Ulster,New York,US,2020-10-02,41.89027881,-74.26252104,2293,95,0,2198.0,"Ulster, New York, US",1291.299916090847,4.1430440470998695
2556,90036.0,Unassigned,New York,US,2020-10-02,,,0,23,0,-23.0,"Unassigned, New York, US",,
2557,36113.0,Warren,New York,US,2020-10-02,43.56173026,-73.8433699,395,33,0,362.0,"Warren, New York, US",617.7280120105092,8.354430379746836
2558,36115.0,Washington,New York,US,2020-10-02,43.31153794,-73.43043448,305,14,0,291.0,"Washington, New York, US",498.3334422586759,4.590163934426228
2559,36117.0,Wayne,New York,US,2020-10-02,43.15494365,-77.02976528,331,5,0,326.0,"Wayne, New York, US",368.113169776908,1.5105740181268883
2560,36119.0,Westchester,New York,US,2020-10-02,41.16278376,-73.75741653,38346,1454,0,36892.0,"Westchester, New York, US",3963.3862735734974,3.7917905387784905
2561,36121.0,Wyoming,New York,US,2020-10-02,42.70145109,-78.22199579,137,5,0,132.0,"Wyoming, New York, US",343.7115833312426,3.6496350364963503
2562,36123.0,Yates,New York,US,2020-10-02,42.63505484,-77.10369919,65,7,0,58.0,"Yates, New York, US",260.90795969975517,10.769230769230768
2924,42001.0,Adams,Pennsylvania,US,2020-10-02,39.87140411,-77.21610347,864,26,0,838.0,"Adams, Pennsylvania, US",838.7616616023842,3.0092592592592586
2925,42003.0,Allegheny,Pennsylvania,US,2020-10-02,40.46809875,-79.98167747,12527,362,0,12165.0,"Allegheny, Pennsylvania, US",1030.1427989918136,2.889758122455496
2926,42005.0,Armstrong,Pennsylvania,US,2020-10-02,40.81665618,-79.46290811,456,18,0,438.0,"Armstrong, Pennsylvania, US",704.4102880976288,3.947368421052632
2927,42007.0,Beaver,Pennsylvania,US,2020-10-02,40.6825484,-80.34921611,1953,125,0,1828.0,"Beaver, Pennsylvania, US",1191.3694343282762,6.400409626216077
2928,42009.0,Bedford,Pennsylvania,US,2020-10-02,40.00522157,-78.48998442,253,6,0,247.0,"Bedford, Pennsylvania, US",528.3160708319411,2.3715415019762847
2929,42011.0,Berks,Pennsylvania,US,2020-10-02,40.41570541,-75.92457766,7258,396,0,6862.0,"Berks, Pennsylvania, US",1723.319182076341,5.456048498208873
2930,42013.0,Blair,Pennsylvania,US,2020-10-02,40.47961444,-78.34917412,741,18,0,723.0,"Blair, Pennsylvania, US",608.2295676727216,2.42914979757085
2931,42015.0,Bradford,Pennsylvania,US,2020-10-02,41.78869215,-76.51570822,183,5,0,178.0,"Bradford, Pennsylvania, US",303.3668749896392,2.7322404371584703
2932,42017.0,Bucks,Pennsylvania,US,2020-10-02,40.33682119,-75.10836643,8984,611,0,8373.0,"Bucks, Pennsylvania, US",1429.9584573511386,6.800979519145148
2933,42019.0,Butler,Pennsylvania,US,2020-10-02,40.91152759,-79.91351055,1101,25,0,1076.0,"Butler, Pennsylvania, US",586.0965755138326,2.270663033605813
2934,42021.0,Cambria,Pennsylvania,US,2020-10-02,40.49527404,-78.71377428,639,7,0,632.0,"Cambria, Pennsylvania, US",490.8135676539264,1.0954616588419406
2935,42023.0,Cameron,Pennsylvania,US,2020-10-02,41.43625568,-78.20376845,8,0,0,8.0,"Cameron, Pennsylvania, US",179.89655947830002,0.0
2936,42025.0,Carbon,Pennsylvania,US,2020-10-02,40.91545395,-75.7068525,473,28,0,445.0,"Carbon, Pennsylvania, US",736.9667508024057,5.919661733615223
2937,42027.0,Centre,Pennsylvania,US,2020-10-02,40.92058903,-77.82200624,2854,11,0,2843.0,"Centre, Pennsylvania, US",1757.5514979831878,0.3854239663629993
2938,42029.0,Chester,Pennsylvania,US,2020-10-02,39.97291773,-75.74768357,7040,369,0,6671.0,"Chester, Pennsylvania, US",1340.980477686199,5.2414772727272725
2939,42031.0,Clarion,Pennsylvania,US,2020-10-02,41.19265812,-79.42413524,130,3,0,127.0,"Clarion, Pennsylvania, US",338.2069826733961,2.3076923076923075
2940,42033.0,Clearfield,Pennsylvania,US,2020-10-02,41.00110782,-78.47592663,339,6,0,333.0,"Clearfield, Pennsylvania, US",427.7332660399975,1.7699115044247788
2941,42035.0,Clinton,Pennsylvania,US,2020-10-02,41.23255967,-77.63785995,209,6,0,203.0,"Clinton, Pennsylvania, US",541.002277904328,2.8708133971291865
2942,42037.0,Columbia,Pennsylvania,US,2020-10-02,41.04821986,-76.40565017,933,35,0,898.0,"Columbia, Pennsylvania, US",1436.1800381749892,3.751339764201501
2943,42039.0,Crawford,Pennsylvania,US,2020-10-02,41.68447709,-80.10760592,321,3,0,318.0,"Crawford, Pennsylvania, US",379.3026031265878,0.9345794392523364
2944,42041.0,Cumberland,Pennsylvania,US,2020-10-02,40.1625372,-77.26130755,1945,77,0,1868.0,"Cumberland, Pennsylvania, US",767.6520503611321,3.9588688946015433
2945,42043.0,Dauphin,Pennsylvania,US,2020-10-02,40.41377078,-76.77993242,3897,182,0,3715.0,"Dauphin, Pennsylvania, US",1400.2924911695693,4.670259173723377
2946,42045.0,Delaware,Pennsylvania,US,2020-10-02,39.91680171,-75.40243663,11621,757,0,10864.0,"Delaware, Pennsylvania, US",2050.4740210358414,6.514069357198175
2947,42047.0,Elk,Pennsylvania,US,2020-10-02,41.42822061,-78.64524744,76,2,0,74.0,"Elk, Pennsylvania, US",254.0956201939151,2.631578947368421
2948,42049.0,Erie,Pennsylvania,US,2020-10-02,41.99253829,-80.03301954,1603,39,0,1564.0,"Erie, Pennsylvania, US",594.3024083521178,2.432938240798503
2949,42051.0,Fayette,Pennsylvania,US,2020-10-02,39.92041012,-79.64291195,822,7,0,815.0,"Fayette, Pennsylvania, US",635.8587186905332,0.851581508515815
2950,42053.0,Forest,Pennsylvania,US,2020-10-02,41.51095103,-79.23229292,15,0,0,15.0,"Forest, Pennsylvania, US",206.9821995308404,0.0
2951,42055.0,Franklin,Pennsylvania,US,2020-10-02,39.92956518,-77.72157791,1807,51,0,1756.0,"Franklin, Pennsylvania, US",1165.603411018726,2.8223574986164914
2952,42057.0,Fulton,Pennsylvania,US,2020-10-02,39.92913544,-78.11163677,52,2,0,50.0,"Fulton, Pennsylvania, US",357.8802477632485,3.8461538461538463
2953,42059.0,Greene,Pennsylvania,US,2020-10-02,39.85746531,-80.22357106,191,1,0,190.0,"Greene, Pennsylvania, US",527.1437639720697,0.5235602094240838
2954,42061.0,Huntingdon,Pennsylvania,US,2020-10-02,40.42162652,-77.97673273,431,6,0,425.0,"Huntingdon, Pennsylvania, US",954.722665248981,1.3921113689095128
2955,42063.0,Indiana,Pennsylvania,US,2020-10-02,40.65241041,-79.08963285,754,12,0,742.0,"Indiana, Pennsylvania, US",896.8396512554567,1.5915119363395225
2956,42065.0,Jefferson,Pennsylvania,US,2020-10-02,41.12913106,-78.9986361,117,3,0,114.0,"Jefferson, Pennsylvania, US",269.4300518134715,2.5641025641025643
2957,42067.0,Juniata,Pennsylvania,US,2020-10-02,40.53358749,-77.39975129999998,195,7,0,188.0,"Juniata, Pennsylvania, US",787.4651698097969,3.58974358974359
2958,42069.0,Lackawanna,Pennsylvania,US,2020-10-02,41.43564672,-75.60379201,2656,217,0,2439.0,"Lackawanna, Pennsylvania, US",1266.728349723857,8.170180722891565
2959,42071.0,Lancaster,Pennsylvania,US,2020-10-02,40.03904563,-76.24770128,8102,459,0,7643.0,"Lancaster, Pennsylvania, US",1484.6332578372947,5.665267835102444
2960,42073.0,Lawrence,Pennsylvania,US,2020-10-02,40.99206278,-80.33393706,548,23,0,525.0,"Lawrence, Pennsylvania, US",640.8457292543736,4.197080291970803
2961,42075.0,Lebanon,Pennsylvania,US,2020-10-02,40.36680311,-76.45651841,2112,60,0,2052.0,"Lebanon, Pennsylvania, US",1489.49525011813,2.8409090909090913
2962,42077.0,Lehigh,Pennsylvania,US,2020-10-02,40.6154815,-75.59435245,5731,354,0,5377.0,"Lehigh, Pennsylvania, US",1551.779225491311,6.176932472517885
2963,42079.0,Luzerne,Pennsylvania,US,2020-10-02,41.17823008,-75.98447579,4157,190,0,3967.0,"Luzerne, Pennsylvania, US",1309.6336995182992,4.5706038008178975
2964,42081.0,Lycoming,Pennsylvania,US,2020-10-02,41.34310539,-77.06629984,724,26,0,698.0,"Lycoming, Pennsylvania, US",639.0171140080671,3.591160220994475
2965,42083.0,McKean,Pennsylvania,US,2020-10-02,41.80938602,-78.56478358,60,2,0,58.0,"McKean, Pennsylvania, US",147.69230769230768,3.333333333333333
2966,42085.0,Mercer,Pennsylvania,US,2020-10-02,41.30248872,-80.25816981,757,20,0,737.0,"Mercer, Pennsylvania, US",691.8043573621875,2.6420079260237785
2967,42087.0,Mifflin,Pennsylvania,US,2020-10-02,40.61116939,-77.61070738,232,2,0,230.0,"Mifflin, Pennsylvania, US",502.8393081624691,0.8620689655172413
2968,42089.0,Monroe,Pennsylvania,US,2020-10-02,41.05934058,-75.34031025,1816,134,0,1682.0,"Monroe, Pennsylvania, US",1066.5351116749182,7.3788546255506615
2969,42091.0,Montgomery,Pennsylvania,US,2020-10-02,40.21053671,-75.36652296,12397,881,0,11516.0,"Montgomery, Pennsylvania, US",1491.9696960579602,7.1065580382350575
2970,42093.0,Montour,Pennsylvania,US,2020-10-02,41.03023987,-76.66345939,200,5,0,195.0,"Montour, Pennsylvania, US",1097.0927043335162,2.5
2971,42095.0,Northampton,Pennsylvania,US,2020-10-02,40.75182733,-75.30471829,4554,305,0,4249.0,"Northampton, Pennsylvania, US",1491.7208510080745,6.697408871321914
2972,42097.0,Northumberland,Pennsylvania,US,2020-10-02,40.84785433,-76.70798222,1098,65,0,1033.0,"Northumberland, Pennsylvania, US",1208.6787094217495,5.919854280510018
2973,42099.0,Perry,Pennsylvania,US,2020-10-02,40.40206612,-77.26297447,239,6,0,233.0,"Perry, Pennsylvania, US",516.5110650069156,2.510460251046025
2974,42101.0,Philadelphia,Pennsylvania,US,2020-10-02,40.00338507,-75.1379271,37502,1815,0,35687.0,"Philadelphia, Pennsylvania, US",2367.454850309078,4.839741880433044
2975,42103.0,Pike,Pennsylvania,US,2020-10-02,41.33155042,-75.03208106,589,22,0,567.0,"Pike, Pennsylvania, US",1055.3853321148918,3.735144312393888
2976,42105.0,Potter,Pennsylvania,US,2020-10-02,41.74471626,-77.89559864,30,0,0,30.0,"Potter, Pennsylvania, US",181.53213118722007,0.0
2977,42107.0,Schuylkill,Pennsylvania,US,2020-10-02,40.70497338,-76.2150785,1224,55,0,1169.0,"Schuylkill, Pennsylvania, US",865.8804886848378,4.493464052287582
2978,42109.0,Snyder,Pennsylvania,US,2020-10-02,40.77129231,-77.06840691,366,8,0,358.0,"Snyder, Pennsylvania, US",906.5689091449519,2.1857923497267757
2979,42111.0,Somerset,Pennsylvania,US,2020-10-02,39.97172723,-79.02699593,231,3,0,228.0,"Somerset, Pennsylvania, US",314.51250561629473,1.2987012987012987
2980,42113.0,Sullivan,Pennsylvania,US,2020-10-02,41.44634738,-76.51246591,13,0,0,13.0,"Sullivan, Pennsylvania, US",214.3092647543686,0.0
2981,42115.0,Susquehanna,Pennsylvania,US,2020-10-02,41.82147784,-75.80071959,300,28,0,272.0,"Susquehanna, Pennsylvania, US",743.9000198373337,9.333333333333334
2982,42117.0,Tioga,Pennsylvania,US,2020-10-02,41.77255149,-77.25433032,83,3,0,80.0,"Tioga, Pennsylvania, US",204.47882535537443,3.614457831325301
2983,90042.0,Unassigned,Pennsylvania,US,2020-10-02,,,0,0,0,0.0,"Unassigned, Pennsylvania, US",,
2984,42119.0,Union,Pennsylvania,US,2020-10-02,40.96188846,-77.05996014,490,6,0,484.0,"Union, Pennsylvania, US",1090.7552923891992,1.2244897959183674
2985,42121.0,Venango,Pennsylvania,US,2020-10-02,41.40323442,-79.75845449,95,1,0,94.0,"Venango, Pennsylvania, US",187.49506591931788,1.0526315789473684
2986,42123.0,Warren,Pennsylvania,US,2020-10-02,41.81304978,-79.26969577,44,1,0,43.0,"Warren, Pennsylvania, US",112.2706743895282,2.272727272727273
2987,42125.0,Washington,Pennsylvania,US,2020-10-02,40.19208869,-80.24582867,1403,30,0,1373.0,"Washington, Pennsylvania, US",678.2200952311895,2.1382751247327154
2988,42127.0,Wayne,Pennsylvania,US,2020-10-02,41.64938475,-75.29956506,253,10,0,243.0,"Wayne, Pennsylvania, US",492.5916551469014,3.9525691699604737
2989,42129.0,Westmoreland,Pennsylvania,US,2020-10-02,40.31377979999999,-79.46615476,2353,56,0,2297.0,"Westmoreland, Pennsylvania, US",674.4072066701252,2.3799405014874626
2990,42131.0,Wyoming,Pennsylvania,US,2020-10-02,41.51955538,-76.01074915,79,8,0,71.0,"Wyoming, Pennsylvania, US",294.84212883481376,10.126582278481012
2991,42133.0,York,Pennsylvania,US,2020-10-02,39.9210089,-76.73040131,5008,161,0,4847.0,"York, Pennsylvania, US",1115.2234232549024,3.2148562300319488
3073,44001.0,Bristol,Rhode Island,US,2020-10-02,41.71018079,-71.28652315,414,0,0,414.0,"Bristol, Rhode Island, US",853.9780110975888,0.0
3074,44003.0,Kent,Rhode Island,US,2020-10-02,41.67106337,-71.57641596,1945,0,0,1945.0,"Kent, Rhode Island, US",1183.867747668785,0.0
3075,44005.0,Newport,Rhode Island,US,2020-10-02,41.5642026,-71.26569799,530,0,0,530.0,"Newport, Rhode Island, US",645.6957676469872,0.0
3076,44007.0,Providence,Rhode Island,US,2020-10-02,41.87064746,-71.57753536,18927,0,0,18927.0,"Providence, Rhode Island, US",2962.2917028599327,0.0
3077,90044.0,Unassigned,Rhode Island,US,2020-10-02,,,2383,1118,0,1265.0,"Unassigned, Rhode Island, US",,46.915652538816616
3078,44009.0,Washington,Rhode Island,US,2020-10-02,41.45961631,-71.61435303,877,0,0,877.0,"Washington, Rhode Island, US",698.3762950221776,0.0
3575,51001.0,Accomack,Virginia,US,2020-10-02,37.76707161,-75.63234615,1183,19,0,1164.0,"Accomack, Virginia, US",3660.7253372942205,1.606086221470837
3576,51003.0,Albemarle,Virginia,US,2020-10-02,38.02080697,-78.55481085,1337,21,0,1316.0,"Albemarle, Virginia, US",1222.9031372907712,1.5706806282722514
3577,51510.0,Alexandria,Virginia,US,2020-10-02,38.814003,-77.08183073,3873,69,0,3804.0,"Alexandria, Virginia, US",2429.3097824723386,1.7815646785437644
